"datetime";"PROF_NUM";"T";"S";"O";"oxy_umol_kg";"year";"month";"year.month"
2018-10-23 06:55:19;"50";20.811;38.304;5.18;225.242865711918;"2018";"10";"2018-10"
2018-11-06 07:59:12;"50";20.018;38.138;5.11;222.179810495645;"2018";"11";"2018-11"
2018-11-13 08:00:00;"50";19.5432890407267;38.1216666666667;5.11;222.155138312166;"2018";"11";"2018-11"
2018-11-20 08:00:00;"50";20.973167565545;38.1053333333333;5.25;228.330325298316;"2018";"11";"2018-11"
2018-11-27 07:49:45;"50";18.289;38.089;5.26;228.609498248532;"2018";"11";"2018-11"
2018-12-04 08:02:36;"50";17.58;38.115;5.37;233.345353049603;"2018";"12";"2018-12"
2018-12-11 08:00:50;"50";17.178;38.109;5.33;231.585939227051;"2018";"12";"2018-12"
2018-12-18 08:04:08;"50";16.703;38.093;5.35;232.431663407468;"2018";"12";"2018-12"
2018-12-25 09:00:00;"50";16.6601534206942;38.0815;5.38;233.734690071641;"2018";"12";"2018-12"
2019-01-02 07:58:50;"50";15.997;38.07;5.41;235.004118228076;"2019";"01";"2019-01"
2019-01-08 08:01:55;"50";15.67;38.071;5.53;240.198816643368;"2019";"01";"2019-01"
2019-01-15 07:53:53;"50";14.585;38.063;5.61;243.616911260884;"2019";"01";"2019-01"
2019-01-22 07:56:40;"50";14.467;38.062;5.69;247.084868837861;"2019";"01";"2019-01"
2019-01-29 08:00:36;"50";13.972;38.112;5.6;243.141980815519;"2019";"01";"2019-01"
2019-02-05 07:58:26;"50";13.82;38.014;5.65;245.323187272032;"2019";"02";"2019-02"
2019-02-12 08:03:24;"50";13.742;38.062;5.78;250.954644011747;"2019";"02";"2019-02"
2019-02-19 08:09:05;"50";13.742;38.071;5.65;245.308672644317;"2019";"02";"2019-02"
2019-02-26 08:07:04;"50";13.843;38.071;5.74;249.221489528435;"2019";"02";"2019-02"
2019-03-06 07:46:23;"50";13.861;38.101;5.69;247.045919294102;"2019";"03";"2019-03"
2019-03-12 07:31:07;"50";13.742;38.122;5.76;250.074988209441;"2019";"03";"2019-03"
2019-03-19 07:50:16;"50";13.769;38.123;5.73;248.773724950357;"2019";"03";"2019-03"
2019-03-27 07:27:09;"50";13.817;38.153;5.82;252.677986068612;"2019";"03";"2019-03"
2019-04-02 06:31:11;"50";13.638;38.226;5.66;245.708854484976;"2019";"04";"2019-04"
2019-04-09 06:28:06;"50";13.73;38.152;5.87;254.844331758364;"2019";"04";"2019-04"
2019-04-16 06:20:56;"50";14.012;38.071;5.89;255.743304695758;"2019";"04";"2019-04"
2019-04-23 07:00:20;"50";14.794;38.021;5.91;256.664259485848;"2019";"04";"2019-04"
2019-04-30 06:34:18;"50";14.8;37.994;5.85;254.064016628413;"2019";"04";"2019-04"
2019-05-07 06:31:37;"50";15.239;37.918;5.88;255.40605176188;"2019";"05";"2019-05"
2019-05-14 06:30:16;"50";15.027;37.991;5.84;253.642855396772;"2019";"05";"2019-05"
2019-05-21 06:28:00;"50";15.239;38.068;5.73;248.86256531416;"2019";"05";"2019-05"
2019-05-28 06:32:04;"50";16.003;37.971;5.81;252.398727466638;"2019";"05";"2019-05"
2019-06-05 06:27:19;"50";15.414;38.044;5.84;253.654452978784;"2019";"06";"2019-06"
2019-06-11 06:52:53;"50";15.997;38.017;5.83;253.258491427755;"2019";"06";"2019-06"
2019-06-19 06:48:32;"50";14.802;38.108;5.82;252.739583195717;"2019";"06";"2019-06"
2019-06-25 06:31:24;"50";15.449;38.068;5.9;256.25787555449;"2019";"06";"2019-06"
2019-07-02 07:01:35;"50";14.982;38.084;5.94;257.965491406365;"2019";"07";"2019-07"
2019-07-09 07:10:36;"50";15.26;38.067;6.06;263.196385080985;"2019";"07";"2019-07"
2019-07-16 07:02:05;"50";16.053;38.029;6.1;264.988443428308;"2019";"07";"2019-07"
2019-07-23 07:01:31;"50";15.322;38.067;5.98;259.725414701087;"2019";"07";"2019-07"
2019-07-30 06:58:54;"50";16.403;38.009;6.21;269.792656210524;"2019";"07";"2019-07"
2019-08-06 07:08:06;"50";15.459;38.05;6.07;263.64572618946;"2019";"08";"2019-08"
2019-08-13 09:00:00;"50";15.1949992189153;38.0715;6.01666666666667;261.309704307569;"2019";"08";"2019-08"
2019-08-20 06:59:28;"50";14.837;38.093;5.96333333333333;258.96887376359;"2019";"08";"2019-08"
2019-08-27 07:16:56;"50";15.167;38.088;5.91;256.672300892413;"2019";"08";"2019-08"
2019-09-03 06:57:58;"50";15.422;38.077;6.04;262.335220119915;"2019";"09";"2019-09"
2019-09-10 07:12:13;"50";15.401;38.09;5.96;258.856845249231;"2019";"09";"2019-09"
2019-09-17 07:05:01;"50";15.55;38.106;6.02;261.468347728501;"2019";"09";"2019-09"
2019-09-24 07:19:54;"50";17.176;38.082;6.46;280.689430032788;"2019";"09";"2019-09"
2019-10-01 07:04:29;"50";20.056;38.158;6.31;274.353754315653;"2019";"10";"2019-10"
2019-10-08 06:59:49;"50";20.569;38.167;6.215;270.258005198975;"2019";"10";"2019-10"
2019-10-16 07:06:01;"50";16.427;38.051;6.12;265.87573063793;"2019";"10";"2019-10"
2019-10-22 06:40:11;"50";20.783;38.146;5.33;231.79081163826;"2019";"10";"2019-10"
2019-10-29 07:55:28;"50";19.739;38.173;5.38;233.89616872964;"2019";"10";"2019-10"
2019-11-05 07:32:14;"50";17.638;38.102;5.355;232.699071185402;"2019";"11";"2019-11"
2019-11-12 08:03:19;"50";18.992;38.05;5.33;231.699305237061;"2019";"11";"2019-11"
2019-11-19 08:02:22;"50";17.831;38.06;5.45;236.845772361899;"2019";"11";"2019-11"
2019-11-26 07:55:03;"50";17.758;37.802;5.39;234.279287062203;"2019";"11";"2019-11"
2019-12-03 07:53:25;"50";17.569;37.978;5.38;233.803201659862;"2019";"12";"2019-12"
2019-12-10 07:52:09;"50";16.907;37.903;5.5;238.993855874041;"2019";"12";"2019-12"
2019-12-17 07:43:36;"50";16.281;37.975;5.58;242.421738947326;"2019";"12";"2019-12"
2019-12-24 09:00:00;"50";16.4518163855063;37.951;5.62333333333333;244.318369529522;"2019";"12";"2019-12"
2019-12-31 09:00:00;"50";16.2909601658717;37.927;5.66666666666667;246.1963680888;"2019";"12";"2019-12"
2020-01-07 07:39:49;"50";15.528;37.903;5.71;248.040584732177;"2020";"01";"2020-01"
2020-01-14 08:00:23;"50";15.201;37.945;5.73;248.883457598742;"2020";"01";"2020-01"
2020-01-21 07:38:34;"50";14.733;38.081;5.58;242.318618878146;"2020";"01";"2020-01"
2020-01-28 07:39:24;"50";14.511;38.092;5.63;244.476198300345;"2020";"01";"2020-01"
2020-02-05 07:53:30;"50";14.318;38.111;5.83;253.146893180676;"2020";"02";"2020-02"
2020-02-12 09:55:20;"50";14;38.269;5.52;239.641613817212;"2020";"02";"2020-02"
2020-02-17 07:51:53;"50";14.242;38.11;5.9;256.182442124466;"2020";"02";"2020-02"
2020-02-25 07:59:07;"50";14.204;38.117;5.82;252.705412326911;"2020";"02";"2020-02"
2020-03-03 07:35:12;"50";13.968;38.203;5.64;244.861729925582;"2020";"03";"2020-03"
2020-03-10 08:21:44;"50";13.875;38.073;5.89;255.735571287681;"2020";"03";"2020-03"
2020-03-17 09:00:00;"50";14.0541105559331;38.064;5.88333333333333;255.457449239733;"2020";"03";"2020-03"
2020-03-24 09:00:00;"50";14.2577594303489;38.055;5.87666666666667;255.180703951106;"2020";"03";"2020-03"
2020-03-31 09:00:00;"50";14.3954420498116;38.046;5.87;254.900424379154;"2020";"03";"2020-03"
2020-04-07 09:00:00;"50";14.600098091128;38.037;5.86333333333333;254.623836502994;"2020";"04";"2020-04"
2020-04-14 09:00:00;"50";14.8033553495758;38.028;5.85666666666667;254.347235486897;"2020";"04";"2020-04"
2020-04-23 07:56:16;"50";15.062;38.019;5.85;254.073783460097;"2020";"04";"2020-04"
2020-04-28 09:00:00;"50";15.4112681769152;38.0115;5.84333333333333;253.805268726489;"2020";"04";"2020-04"
2020-05-05 06:54:24;"50";15.464;38.004;5.83666666666667;253.52010794163;"2020";"05";"2020-05"
2020-05-14 07:22:21;"50";16.733;37.88;5.83;253.327506753725;"2020";"05";"2020-05"
2020-05-19 06:34:02;"50";16.352;37.834;5.82333333333333;253.024156828798;"2020";"05";"2020-05"
2020-05-26 06:57:27;"50";15.526;37.867;5.81666666666667;252.68086294132;"2020";"05";"2020-05"
2020-06-02 07:18:17;"50";14.799;38.008;5.81;252.324117506176;"2020";"06";"2020-06"
2020-06-09 07:22:18;"50";15.71;38.001;5.92;257.154512927679;"2020";"06";"2020-06"
2020-06-15 07:05:00;"50";15.1108975762792;38.051;5.78;251.030250050235;"2020";"06";"2020-06"
2020-06-23 06:53:04;"50";14.369;38.101;5.69;247.0724408612;"2020";"06";"2020-06"
2020-06-30 06:54:09;"50";15.351;38.005;6.05;262.779598814469;"2020";"06";"2020-06"
2020-07-07 06:45:15;"50";15.367;38;6.05;262.781518998185;"2020";"07";"2020-07"
2020-07-15 06:40:17;"50";14.71;38.064;5.82;252.74289466069;"2020";"07";"2020-07"
2020-07-21 07:05:30;"50";14.97;38.035;5.89;255.802807642499;"2020";"07";"2020-07"
2020-07-28 06:49:29;"50";15.302;38.016;6.04;262.340234083952;"2020";"07";"2020-07"
2020-08-04 06:46:23;"50";16.043;37.982;6.16;267.603703033532;"2020";"08";"2020-08"
2020-08-11 09:00:00;"50";15.7041852856207;38.003;6.16;267.578944146943;"2020";"08";"2020-08"
2020-08-19 09:00:00;"50";15.5366475079519;38.024;6.16;267.564667407737;"2020";"08";"2020-08"
2020-08-25 06:46:05;"50";15.26;38.045;6.16;267.543978246894;"2020";"08";"2020-08"
2020-09-01 07:08:00;"50";16.51;37.938;6.29;273.289548751333;"2020";"09";"2020-09"
2020-09-07 06:51:18;"50";15.471;38.015;5.88;255.400615389491;"2020";"09";"2020-09"
2020-09-14 06:48:33;"50";15.809;37.965;6.06;263.248856167659;"2020";"09";"2020-09"
2020-09-22 07:13:00;"50";15.218;38.046;5.62;244.08799705182;"2020";"09";"2020-09"
2020-09-29 07:10:53;"50";14.423;38.157;5.18;224.920232832675;"2020";"09";"2020-09"
2020-10-06 06:54:38;"50";18.206;37.817;5.61;243.865663520244;"2020";"10";"2020-10"
2020-10-13 07:04:12;"50";19.664;37.927;5.77;250.892535511577;"2020";"10";"2020-10"
2020-10-20 06:53:35;"50";18.184;37.977;5.56;241.662001868024;"2020";"10";"2020-10"
2020-10-27 07:52:18;"50";15.933;37.964;5.97;259.346699635939;"2020";"10";"2020-10"
2020-11-03 08:06:48;"50";17.816;37.962;5.61;243.815998899815;"2020";"11";"2020-11"
2020-11-10 07:58:45;"50";18.39;37.956;5.5;239.070051590591;"2020";"11";"2020-11"
2020-11-17 07:53:31;"50";17.93;37.992;5.49;238.601963973638;"2020";"11";"2020-11"
2020-11-24 07:28:43;"50";15.916;38.02;5.52;239.786960930654;"2020";"11";"2020-11"
2020-12-02 07:52:20;"50";16.485;37.999;5.6;243.297725589925;"2020";"12";"2020-12"
2020-12-08 07:48:29;"50";16.083;38.015;5.56;241.53463886348;"2020";"12";"2020-12"
2020-12-15 07:46:13;"50";15.891;37.982;5.56;241.53005844704;"2020";"12";"2020-12"
2020-12-22 08:00:00;"50";15.537;37.701;5.54;240.692799637038;"2020";"12";"2020-12"
2021-01-05 08:00:00;"50";14.757;37.863;5.65;245.399935029734;"2021";"01";"2021-01"
2021-01-12 08:03:35;"50";14.503;37.948;5.68;246.673672985838;"2021";"01";"2021-01"
2021-01-19 07:55:45;"50";14.302;38.012;5.68;246.651206260405;"2021";"01";"2021-01"
2021-01-26 07:44:45;"50";14.161;38.042;5.69;247.072480774055;"2021";"01";"2021-01"
2021-02-02 07:50:40;"50";14.042;38.056;5.66;245.761050397545;"2021";"02";"2021-02"
2021-02-09 07:26:04;"50";13.898;37.97;5.83;253.151303652335;"2021";"02";"2021-02"
2021-02-16 07:38:43;"50";13.933;38.042;5.86;254.442041074517;"2021";"02";"2021-02"
2021-02-23 07:39:07;"50";13.913;38.066;5.83;253.133802307929;"2021";"02";"2021-02"
2021-03-02 07:44:00;"50";13.912;38.074;5.86;254.434791905783;"2021";"03";"2021-03"
2021-03-09 07:52:16;"50";13.971;38.131;5.89;255.729550723832;"2021";"03";"2021-03"
2021-03-16 07:44:04;"50";13.909;38.117;5.88;255.294744892946;"2021";"03";"2021-03"
2021-03-23 08:10:13;"50";13.859;38.151;5.84;253.54890192858;"2021";"03";"2021-03"
2021-03-30 06:45:48;"50";13.858;38.195;5.74;249.199003247965;"2021";"03";"2021-03"
2021-04-06 06:27:06;"50";14.684;38.16;5.91;256.631328391183;"2021";"04";"2021-04"
2021-04-13 06:41:17;"50";14.422;38.181;5.95;258.349603416849;"2021";"04";"2021-04"
2021-04-20 06:38:27;"50";14.18;38.097;5.96;258.78681401648;"2021";"04";"2021-04"
2021-04-27 06:33:17;"50";14.67;38.08;6.04;262.291325355646;"2021";"04";"2021-04"
2021-05-04 06:46:27;"50";14.533;38.111;5.98;259.672059442479;"2021";"05";"2021-05"
2021-05-11 07:06:48;"50";15.851;38.06;5.91;256.71694793598;"2021";"05";"2021-05"
2021-05-18 06:43:00;"50";14.388;38.156;5.77;250.536872417186;"2021";"05";"2021-05"
2021-05-25 06:24:57;"50";15.544;38.09;5.93;257.562098129289;"2021";"05";"2021-05"
2021-06-01 06:38:57;"50";15.598;38.121;5.86;254.518897831414;"2021";"06";"2021-06"
2021-06-09 07:36:36;"50";15.04;38.165;5.86;254.478963522135;"2021";"06";"2021-06"
2021-06-15 06:44:45;"50";14.669;38.155;5.93;257.499924955778;"2021";"06";"2021-06"
2021-06-22 06:47:50;"50";14.947;38.152;5.94;257.950339361169;"2021";"06";"2021-06"
2021-06-29 06:52:11;"50";15.78;38.146;6.07;263.645746039505;"2021";"06";"2021-06"
2021-07-06 06:39:37;"50";15.288;38.143;5.97;259.274344444589;"2021";"07";"2021-07"
2021-07-13 06:39:10;"50";15.242;38.12;5.87;254.933194213084;"2021";"07";"2021-07"
2021-07-20 06:41:56;"50";14.724;38.136;5.74;249.256033811072;"2021";"07";"2021-07"
2021-07-27 06:41:30;"50";16.282;38.084;6.08;264.122609914913;"2021";"07";"2021-07"
2021-08-03 06:34:12;"50";16.148;38.075;6.15;267.157073804013;"2021";"08";"2021-08"
2021-08-24 07:00:00;"50";15.9847265360321;38.0746666666667;5.93;257.590693349819;"2021";"08";"2021-08"
2021-08-31 07:00:00;"50";15.9271456836281;38.0743333333333;5.89;255.849863807254;"2021";"08";"2021-08"
2021-09-07 06:35:59;"50";15.587;38.074;5.86;254.527243674452;"2021";"09";"2021-09"
2021-09-14 06:23:26;"50";15.255;38.077;5.88;255.37647090747;"2021";"09";"2021-09"
2021-09-21 06:45:46;"50";15.758;38.04;5.9;256.281025142998;"2021";"09";"2021-09"
2021-09-28 06:50:21;"50";15.639;38.048;5.88;255.4038995577;"2021";"09";"2021-09"
2021-10-05 06:25:59;"50";17.425;37.999;6.04;262.472170200355;"2021";"10";"2021-10"
2021-10-12 06:52:12;"50";16.848;38.007;5.95;258.524192265114;"2021";"10";"2021-10"
2021-10-19 06:51:31;"50";16.394;38.065;5.63;244.58386296187;"2021";"10";"2021-10"
2021-10-25 06:56:55;"50";19.908;38.186;5.29;229.991286510924;"2021";"10";"2021-10"
2021-11-03 07:47:25;"50";16.153;38.085;5.61;243.69783264121;"2021";"11";"2021-11"
2021-11-09 07:51:59;"50";18.512;38.152;5.22;226.872916694275;"2021";"11";"2021-11"
2021-11-16 09:00:00;"50";18.8291790359122;38.1355;5.27;229.06704473277;"2021";"11";"2021-11"
2021-11-23 07:44:35;"50";17.79;38.119;5.32;231.183746537025;"2021";"11";"2021-11"
2021-11-30 09:00:00;"50";17.6490349308164;38.1315;5.44;236.388128039421;"2021";"11";"2021-11"
2021-12-07 07:48:27;"50";16.366;38.144;5.56;241.527001206755;"2021";"12";"2021-12"
2021-12-14 08:01:13;"50";15.462;38.126;5.34;231.925672883162;"2021";"12";"2021-12"
2021-12-21 07:48:26;"50";15.144;38.1225;5.45;236.687091159322;"2021";"12";"2021-12"
2021-12-28 09:00:00;"50";17.26648730237;38.119;5.45;236.803104933537;"2021";"12";"2021-12"
2022-01-04 09:00:00;"50";15.2876576390098;38.1155;5.45;236.695852418513;"2022";"01";"2022-01"
2022-01-11 07:42:22;"50";14.896;38.112;5.45;236.676081704615;"2022";"01";"2022-01"
2022-01-18 07:37:26;"50";14.508;38.148;5.55;240.991988939671;"2022";"01";"2022-01"
2022-01-25 08:12:06;"50";14.276;38.145;5.49;238.37538051386;"2022";"01";"2022-01"
2022-02-01 07:49:49;"50";14.182;38.148;5.56;241.409410128926;"2022";"02";"2022-02"
2022-02-08 08:05:04;"50";14.154;38.16;5.63;244.445079909805;"2022";"02";"2022-02"
2022-02-15 07:58:04;"50";13.964;38.224;5.53;240.082060913679;"2022";"02";"2022-02"
2022-02-22 07:58:01;"50";13.854;38.201;5.56;241.383107945109;"2022";"02";"2022-02"
2022-03-02 07:52:34;"50";13.785;38.199;5.67;246.155496705448;"2022";"03";"2022-03"
2022-03-08 07:48:38;"50";13.712;38.211;5.64;244.847152429036;"2022";"03";"2022-03"
2022-03-16 08:02:37;"50";13.608;38.233;5.7;247.442470519779;"2022";"03";"2022-03"
2022-03-22 07:41:22;"50";13.505;38.272;5.66;245.693585376139;"2022";"03";"2022-03"
2022-03-30 08:41:10;"50";13.59;38.276;5.79;251.34037864304;"2022";"03";"2022-03"
2022-04-05 06:46:16;"50";13.694;38.27;5.83;253.083355931895;"2022";"04";"2022-04"
2022-04-12 06:32:16;"50";13.736;38.276;5.74;249.177459748537;"2022";"04";"2022-04"
2022-04-19 06:47:27;"50";14.109;38.251;5.82;252.674849620181;"2022";"04";"2022-04"
2022-04-26 06:43:34;"50";13.963;38.23;5.73;248.763780610532;"2022";"04";"2022-04"
2022-05-02 07:06:00;"50";14.01;38.213;5.72;248.33527087911;"2022";"05";"2022-05"
2022-05-10 06:38:52;"50";15.048;38.15;5.84;253.613737242129;"2022";"05";"2022-05"
2022-05-17 06:38:32;"50";14.454;38.19;5.82;252.705013200852;"2022";"05";"2022-05"
2022-05-24 06:31:37;"50";14.603;38.153;5.88;255.325505290845;"2022";"05";"2022-05"
2022-05-31 06:59:07;"50";14.73;38.133;5.82;252.730884063041;"2022";"05";"2022-05"
2022-06-08 06:43:21;"50";15.063;38.151;5.82;252.745840262353;"2022";"06";"2022-06"
2022-06-14 06:49:16;"50";14.462;38.171;5.78;250.972225245773;"2022";"06";"2022-06"
2022-06-21 06:33:55;"50";14.515;38.142;5.73;248.809442074289;"2022";"06";"2022-06"
2022-06-28 06:39:14;"50";15.867;38.081;6.01;261.057556468005;"2022";"06";"2022-06"
2022-07-05 06:28:45;"50";14.629;38.14;5.8;251.85556342444;"2022";"07";"2022-07"
2022-07-12 07:32:35;"50";14.378;38.162;5.67;246.193174942445;"2022";"07";"2022-07"
2022-07-19 07:01:20;"50";14.482;38.163;5.82;252.711662060414;"2022";"07";"2022-07"
2022-07-25 07:45:23;"50";14.666;38.149;5.77;250.553170856054;"2022";"07";"2022-07"
2022-08-02 07:08:25;"50";14.952;38.144;5.7925;251.546793655931;"2022";"08";"2022-08"
2022-08-09 07:00:00;"50";14.7921943219242;38.139;5.815;252.516032536779;"2022";"08";"2022-08"
2022-08-16 07:00:00;"50";14.9428230211191;38.134;5.8375;253.502372077977;"2022";"08";"2022-08"
2022-08-23 07:32:04;"50";15.135;38.129;5.86;254.49116207608;"2022";"08";"2022-08"
2022-08-30 06:45:22;"50";15.62;38.103;5.82;252.786229196388;"2022";"08";"2022-08"
2022-09-06 07:00:00;"50";15.585518764093;38.1175;5.9;256.256183409148;"2022";"09";"2022-09"
2022-09-13 06:43:03;"50";15.24;38.132;5.87;254.930784820807;"2022";"09";"2022-09"
2022-09-20 08:21:52;"50";16.5599486608362;38.1695;5.95;258.475334765305;"2022";"09";"2022-09"
2022-09-28 06:52:28;"50";17.77;38.207;6.05;262.887769757424;"2022";"09";"2022-09"
2022-10-04 07:19:19;"50";19.445;38.217;5.79;251.69362489013;"2022";"10";"2022-10"
2022-10-11 06:45:26;"50";18.246;38.786;5.87;254.985873614486;"2022";"10";"2022-10"
2022-10-18 09:00:00;"50";18.674838802401;38.6914;5.66;245.907385587726;"2022";"10";"2022-10"
2022-10-25 08:00:00;"50";18.9695382785444;38.5968;5.45;236.817925771903;"2022";"10";"2022-10"
2022-11-02 08:00:00;"50";19.0978457043407;38.5022;5.32;231.192888858984;"2022";"11";"2022-11"
2022-11-08 08:00:00;"50";20.065143953993;38.4076;5.31;230.832244691089;"2022";"11";"2022-11"
2022-11-16 08:00:00;"50";19.9;38.313;5.11;222.144039751316;"2022";"11";"2022-11"
2022-11-22 08:00:00;"50";19.321;38.32;5.11;222.109648658867;"2022";"11";"2022-11"
2022-11-29 08:00:00;"50";18.1;38.237;5.19;225.531741659435;"2022";"11";"2022-11"
2022-12-06 08:00:00;"50";17.572;38.243;5.27;228.97765819441;"2022";"12";"2022-12"
2022-12-13 08:00:00;"50";16.921;38.18;5.26;228.518421693254;"2022";"12";"2022-12"
2022-12-20 08:00:00;"50";16.621;38.151;5.28;229.376148927581;"2022";"12";"2022-12"
2022-12-27 09:00:00;"50";16.748907826776;38.151;5.28;229.383009208876;"2022";"12";"2022-12"
