DATE;HEURE;PROF_NUM;T;S;O
24/01/2006;09:00:00;1.00;13.206;38.203;5.53
31/01/2006;09:00:00;50.00;12.890;38.172;5.49
31/01/2006;09:00:00;1.00;12.864;38.122;5.47
07/02/2006;09:00:00;50.00;12.793;38.132;5.66
07/02/2006;09:00:00;1.00;12.754;38.122;5.69
14/02/2006;09:00:00;50.00;12.786;38.186;5.55
14/02/2006;09:00:00;1.00;12.777;38.183;5.52
23/02/2006;09:00:00;50.00;12.750;38.253;5.44
23/02/2006;09:00:00;1.00;12.736;38.249;5.46
28/02/2006;09:00:00;50.00;12.744;38.245;5.44
28/02/2006;09:00:00;1.00;12.673;38.222;5.48
07/03/2006;09:00:00;50.00;12.793;38.293;5.46
07/03/2006;09:00:00;1.00;12.610;38.215;5.63
14/03/2006;09:00:00;50.00;12.694;38.294;5.65
14/03/2006;09:00:00;1.00;12.704;38.296;5.58
21/03/2006;09:00:00;50.00;12.450;38.185;5.86
21/03/2006;09:00:00;1.00;12.508;38.179;5.95
30/03/2006;09:00:00;50.00;12.593;38.205;5.67
30/03/2006;09:00:00;1.00;12.785;38.163;6.07
04/04/2006;09:00:00;50.00;12.747;38.145;5.84
04/04/2006;09:00:00;1.00;13.449;38.076;6.13
11/04/2006;09:00:00;50.00;12.959;38.188;5.84
11/04/2006;09:00:00;1.00;14.170;37.919;6.02
18/04/2006;09:00:00;50.00;13.470;38.197;5.82
18/04/2006;09:00:00;1.00;14.526;38.035;6.11
25/04/2006;09:00:00;50.00;13.604;38.188;5.79
25/04/2006;09:00:00;1.00;15.377;38.081;6.01
02/05/2006;09:00:00;50.00;13.846;38.235;5.81
02/05/2006;09:00:00;1.00;16.401;38.062;5.77
10/05/2006;09:00:00;50.00;13.939;38.242;5.81
10/05/2006;09:00:00;1.00;17.033;38.146;5.81
16/05/2006;09:00:00;50.00;13.998;38.242;5.81
16/05/2006;09:00:00;1.00;18.093;38.128;5.79
23/05/2006;09:00:00;50.00;15.150;38.199;5.87
23/05/2006;09:00:00;1.00;18.484;38.065;5.70
31/05/2006;09:00:00;50.00;13.766;38.250;5.58
31/05/2006;09:00:00;1.00;20.428;38.050;5.51
06/06/2006;09:00:00;50.00;14.043;38.233;5.65
06/06/2006;09:00:00;1.00;18.766;38.192;5.57
13/06/2006;09:00:00;50.00;13.820;38.241;5.63
13/06/2006;09:00:00;1.00;20.303;38.192;5.54
20/06/2006;09:00:00;50.00;14.844;38.219;5.68
20/06/2006;09:00:00;1.00;20.490;38.251;5.34
27/06/2006;09:00:00;50.00;14.891;38.208;999999
27/06/2006;09:00:00;1.00;22.666;38.270;999999
06/07/2006;09:00:00;50.00;14.481;38.205;999999
06/07/2006;09:00:00;1.00;24.384;38.250;999999
12/07/2006;09:00:00;50.00;14.929;38.201;999999
12/07/2006;09:00:00;1.00;25.148;38.309;999999
18/07/2006;09:00:00;50.00;15.355;38.208;999999
18/07/2006;09:00:00;1.00;26.161;38.312;999999
25/07/2006;09:00:00;50.00;14.809;38.207;999999
25/07/2006;09:00:00;1.00;27.337;38.232;999999
01/08/2006;09:00:00;50.00;15.353;38.194;5.97
01/08/2006;09:00:00;1.00;27.611;38.324;4.81
07/08/2006;09:00:00;50.00;14.566;38.201;999999
07/08/2006;09:00:00;1.00;23.216;38.267;999999
16/08/2006;09:00:00;50.00;15.168;38.180;999999
16/08/2006;09:00:00;1.00;23.674;38.389;5.03
22/08/2006;09:00:00;50.00;16.067;38.194;999999
22/08/2006;09:00:00;1.00;23.915;38.317;999999
30/08/2006;09:00:00;50.00;14.380;38.179;999999
30/08/2006;09:00:00;1.00;23.203;38.363;999999
05/09/2006;09:00:00;50.00;14.419;38.190;999999
05/09/2006;09:00:00;1.00;23.313;38.413;999999
12/09/2006;09:00:00;50.00;15.079;38.191;999999
12/09/2006;09:00:00;1.00;23.480;38.434;999999
19/09/2006;09:00:00;50.00;15.794;38.194;999999
19/09/2006;09:00:00;1.00;22.494;38.048;999999
26/09/2006;09:00:00;50.00;17.441;999999;999999
26/09/2006;09:00:00;1.00;22.135;999999;999999
03/10/2006;09:00:00;50.00;17.440;38.269;999999
03/10/2006;09:00:00;1.00;22.449;38.164;999999
11/10/2006;09:00:00;50.00;20.398;38.270;999999
11/10/2006;09:00:00;1.00;21.670;38.228;999999
17/10/2006;09:00:00;50.00;20.765;38.303;999999
17/10/2006;09:00:00;1.00;21.207;38.325;999999
24/10/2006;09:00:00;50.00;20.570;38.302;999999
24/10/2006;09:00:00;1.00;20.606;38.289;999999
31/10/2006;09:00:00;50.00;20.540;38.270;999999
31/10/2006;09:00:00;1.00;20.595;38.230;999999
07/11/2006;09:00:00;50.00;19.674;38.291;999999
07/11/2006;09:00:00;1.00;19.792;38.274;999999
14/11/2006;09:00:00;50.00;19.408;38.295;6.10
14/11/2006;09:00:00;1.00;19.433;38.302;6.02
21/11/2006;09:00:00;50.00;18.999;38.259;5.38
21/11/2006;09:00:00;1.00;19.012;38.248;5.49
28/11/2006;09:00:00;50.00;18.526;38.188;5.40
28/11/2006;09:00:00;1.00;18.527;38.189;5.41
05/12/2006;09:00:00;50.00;17.790;38.175;5.40
05/12/2006;09:00:00;1.00;18.097;38.176;5.44
12/12/2006;09:00:00;50.00;17.525;38.071;5.41
12/12/2006;09:00:00;1.00;17.516;38.075;5.40
19/12/2006;09:00:00;50.00;17.116;38.115;5.40
19/12/2006;09:00:00;1.00;17.106;38.116;5.47
09/01/2007;09:56:34;50.00;15.495;38.172;5.63
09/01/2007;09:56:34;1.00;15.463;38.161;5.65
16/01/2007;10:07:38;50.00;15.458;38.217;5.60
16/01/2007;10:07:38;1.00;15.447;38.209;5.62
23/01/2007;09:10:45;50.00;15.442;38.245;5.61
23/01/2007;09:10:45;1.00;15.422;38.239;5.66
30/01/2007;09:35:25;50.00;14.961;38.183;5.73
30/01/2007;09:35:25;1.00;14.950;38.183;5.74
06/02/2007;10:01:17;50.00;14.761;38.177;999999
06/02/2007;10:01:17;1.00;14.748;38.165;999999
13/02/2007;09:15:28;50.00;14.509;38.148;999999
13/02/2007;09:15:28;1.00;14.494;38.144;999999
20/02/2007;09:46:54;50.00;14.286;38.113;999999
20/02/2007;09:46:54;1.00;14.267;38.099;999999
27/02/2007;09:34:42;50.00;14.181;38.128;999999
27/02/2007;09:34:42;1.00;14.171;38.127;999999
06/03/2007;09:15:39;50.00;14.385;38.067;6.02
06/03/2007;09:15:39;1.00;14.591;38.055;6.07
13/03/2007;10:07:48;50.00;14.340;38.034;999999
13/03/2007;10:07:48;1.00;14.362;38.005;999999
20/03/2007;09:14:52;50.00;14.143;38.140;5.65
20/03/2007;09:14:52;1.00;14.242;38.034;5.82
27/03/2007;06:30:00;50.00;13.983;38.091;999999
27/03/2007;06:30:00;1.00;14.031;38.090;999999
03/04/2007;06:30:00;50.00;13.980;38.088;5.85
03/04/2007;06:30:00;1.00;14.104;38.079;5.95
17/04/2007;06:50:00;50.00;15.009;38.027;5.79
17/04/2007;06:50:00;1.00;15.772;38.005;5.85
24/04/2007;06:50:00;50.00;14.847;38.019;5.82
24/04/2007;06:50:00;1.00;18.039;37.870;5.89
02/05/2007;08:07:45;50.00;14.654;38.071;5.66
02/05/2007;08:07:45;1.00;18.395;37.723;5.69
09/05/2007;07:52:31;50.00;15.100;37.978;5.77
09/05/2007;07:52:31;1.00;18.821;37.332;5.65
15/05/2007;07:41:09;50.00;15.051;37.879;5.90
15/05/2007;07:41:09;1.00;19.997;37.537;5.55
22/05/2007;08:12:19;50.00;14.823;37.977;5.70
22/05/2007;08:12:19;1.00;20.447;37.455;5.55
30/05/2007;07:07:34;50.00;14.768;37.994;5.57
30/05/2007;07:07:34;1.00;17.100;37.820;5.71
05/06/2007;07:10:13;50.00;15.698;37.916;5.09
05/06/2007;07:10:13;1.00;20.230;37.710;4.55
12/06/2007;06:29:33;50.00;14.811;37.978;5.88
12/06/2007;06:29:33;1.00;21.493;37.558;5.60
19/06/2007;07:09:41;50.00;16.019;37.886;6.00
19/06/2007;07:09:41;1.00;21.691;37.585;5.35
27/06/2007;07:03:36;50.00;15.002;37.997;5.62
27/06/2007;07:03:36;1.00;19.729;37.745;5.14
03/07/2007;06:53:50;50.00;15.686;37.953;5.62
03/07/2007;06:53:50;1.00;22.708;37.769;5.14
10/07/2007;07:41:13;50.00;14.616;38.005;5.35
10/07/2007;07:41:13;1.00;22.095;37.814;5.23
17/07/2007;07:39:58;50.00;15.175;37.931;5.45
17/07/2007;07:39:58;1.00;22.900;37.878;5.09
24/07/2007;07:45:50;50.00;15.830;37.922;5.58
24/07/2007;07:45:50;1.00;22.587;37.947;4.96
31/07/2007;07:57:26;50.00;16.670;37.903;5.57
31/07/2007;07:57:26;1.00;24.798;37.947;4.72
07/08/2007;07:23:01;50.00;16.134;37.899;5.54
07/08/2007;07:23:01;1.00;25.096;37.895;4.70
14/08/2007;07:43:17;50.00;15.171;37.916;5.35
14/08/2007;07:43:17;1.00;23.449;37.969;4.92
22/08/2007;07:56:56;50.00;15.445;37.859;5.43
22/08/2007;07:56:56;1.00;23.445;38.072;4.76
28/08/2007;07:31:00;50.00;15.354;37.864;5.43
28/08/2007;07:31:00;1.00;24.087;37.997;4.80
04/09/2007;08:01:00;50.00;999999;999999;5.45
04/09/2007;08:01:00;1.00;999999;999999;4.72
11/09/2007;08:00:00;1.00;22.578;38.095;999999
11/09/2007;08:00:00;50.00;16.831;37.857;999999
18/09/2007;07:44:00;50.00;16.593;37.869;5.53
18/09/2007;07:44:00;1.00;22.812;38.175;4.79
25/09/2007;07:39:00;50.00;15.699;37.899;5.41
25/09/2007;07:39:00;1.00;22.025;38.168;4.89
02/10/2007;07:27:00;50.00;18.051;37.928;5.21
02/10/2007;07:27:00;1.00;21.252;38.140;4.84
09/10/2007;07:03:00;50.00;15.868;37.859;5.38
09/10/2007;07:03:00;1.00;21.329;38.140;4.93
16/10/2007;07:44:00;50.00;18.236;37.926;5.34
16/10/2007;07:44:00;1.00;20.723;38.128;4.99
23/10/2007;07:40:00;50.00;18.475;38.073;5.16
23/10/2007;07:40:00;1.00;19.175;38.099;5.10
30/10/2007;08:49:00;50.00;18.236;38.078;5.11
30/10/2007;08:49:00;1.00;20.723;38.086;5.07
06/11/2007;08:03:00;50.00;18.475;38.073;5.05
06/11/2007;08:03:00;1.00;19.175;38.061;5.07
13/11/2007;08:26:00;50.00;17.658;38.071;5.08
13/11/2007;08:26:00;1.00;17.639;38.071;5.08
22/11/2007;08:46:00;50.00;16.638;38.032;5.17
22/11/2007;08:46:00;1.00;16.629;38.000;5.17
27/11/2007;08:54:00;50.00;16.272;38.163;5.16
27/11/2007;08:54:00;1.00;16.303;38.116;5.33
05/12/2007;09:06:00;50.00;15.775;38.125;5.12
05/12/2007;09:06:00;1.00;15.784;38.096;5.16
11/12/2007;08:00:00;1.00;999999;999999;5.08
11/12/2007;08:00:00;50.00;999999;999999;5.09
18/12/2007;08:00:00;1.00;999999;999999;5.51
18/12/2007;08:00:00;50.00;999999;999999;5.30
04/01/2008;08:00:00;50.00;999999;999999;5.55
04/01/2008;08:00:00;1.00;999999;999999;5.70
08/01/2008;08:00:00;50.00;999999;999999;5.56
08/01/2008;08:00:00;1.00;999999;999999;5.60
18/01/2008;09:03:00;50.00;13.939;38.083;5.56
18/01/2008;09:03:00;1.00;13.736;37.988;5.65
22/01/2008;08:47:00;50.00;13.937;38.059;5.55
22/01/2008;08:47:00;1.00;13.727;37.968;5.66
29/01/2008;08:57:00;50.00;13.826;38.081;5.56
29/01/2008;08:57:00;1.00;13.770;38.043;5.60
05/02/2008;09:10:00;50.00;13.717;38.064;5.59
05/02/2008;09:10:00;1.00;13.618;38.033;5.75
12/02/2008;08:41:00;50.00;13.599;38.042;5.82
12/02/2008;08:41:00;1.00;13.577;38.040;5.89
19/02/2008;08:35:00;50.00;13.450;38.105;5.75
19/02/2008;08:35:00;1.00;13.451;38.106;5.79
26/02/2008;08:30:00;50.00;13.451;38.117;5.98
26/02/2008;08:30:00;1.00;13.489;38.088;5.82
03/03/2008;08:45:00;50.00;13.607;38.084;999999
03/03/2008;08:45:00;1.00;13.733;38.085;999999
12/03/2008;08:27:00;50.00;13.375;38.089;5.91
12/03/2008;08:27:00;1.00;13.387;38.037;5.92
18/03/2008;08:00:00;50.00;13.396;38.099;5.91
18/03/2008;08:00:00;1.00;13.663;38.091;5.93
26/03/2008;08:16:00;50.00;13.429;38.080;5.93
26/03/2008;08:16:00;1.00;13.492;38.079;5.99
01/04/2008;07:46:00;50.00;13.563;38.066;6.01
01/04/2008;07:46:00;1.00;13.688;38.069;6.09
08/04/2008;07:43:00;50.00;13.317;38.121;999999
08/04/2008;07:43:00;1.00;13.714;38.044;5.99
15/04/2008;07:38:00;50.00;13.392;38.095;5.94
15/04/2008;07:38:00;1.00;13.814;37.888;6.22
23/04/2008;07:29:00;50.00;13.758;38.018;999999
23/04/2008;07:29:00;1.00;14.355;37.899;5.93
28/04/2008;07:46:00;50.00;13.879;37.993;999999
28/04/2008;07:46:00;1.00;16.181;37.689;999999
06/05/2008;07:45:00;50.00;14.993;37.918;5.90
06/05/2008;07:45:00;1.00;16.886;37.636;5.80
13/05/2008;06:48:00;50.00;16.259;37.983;5.73
13/05/2008;06:48:00;1.00;17.240;37.942;5.63
20/05/2008;07:47:00;50.00;15.173;38.018;5.74
20/05/2008;07:47:00;1.00;18.026;37.803;5.57
28/05/2008;08:40:00;50.00;17.924;37.867;5.54
28/05/2008;08:40:00;1.00;18.424;37.776;5.51
03/06/2008;07:26:00;50.00;16.080;37.970;5.57
03/06/2008;07:26:00;1.00;19.868;37.605;5.51
10/06/2008;07:31:00;50.00;15.082;38.009;5.67
10/06/2008;07:31:00;1.00;20.945;37.041;5.47
17/06/2008;07:30:00;50.00;14.538;38.035;5.54
17/06/2008;07:30:00;1.00;21.006;37.190;5.32
23/06/2008;07:30:00;50.00;14.631;38.022;5.71
23/06/2008;07:30:00;1.00;22.678;37.330;5.27
02/07/2008;07:30:00;50.00;14.700;37.982;5.82
02/07/2008;07:30:00;1.00;25.243;37.673;5.19
08/07/2008;07:30:00;50.00;14.428;38.019;5.65
08/07/2008;07:30:00;1.00;24.467;37.766;4.90
16/07/2008;07:30:00;50.00;15.798;37.952;5.90
16/07/2008;07:30:00;1.00;22.249;37.924;5.16
22/07/2008;07:30:00;50.00;15.437;37.978;5.92
22/07/2008;07:30:00;1.00;23.715;37.754;5.00
28/07/2008;07:30:00;50.00;14.607;38.051;5.84
28/07/2008;07:30:00;1.00;23.310;38.157;5.12
05/08/2008;07:30:00;50.00;15.072;38.016;5.90
05/08/2008;07:30:00;1.00;25.855;38.167;4.91
19/08/2008;07:30:00;50.00;14.445;38.040;5.54
19/08/2008;07:30:00;1.00;23.951;38.123;4.95
26/08/2008;07:30:00;50.00;14.972;37.988;999999
26/08/2008;07:30:00;1.00;25.156;38.229;4.78
02/09/2008;07:30:00;50.00;14.897;37.972;5.65
02/09/2008;07:30:00;1.00;25.226;38.263;4.68
10/09/2008;07:30:00;50.00;16.631;37.897;5.97
10/09/2008;07:30:00;1.00;22.766;38.253;5.02
16/09/2008;07:30:00;50.00;16.793;37.901;6.09
16/09/2008;07:30:00;1.00;23.565;38.344;5.00
22/09/2008;07:30:00;50.00;16.824;37.947;5.95
22/09/2008;07:30:00;1.00;22.534;38.323;5.08
29/09/2008;07:30:00;50.00;15.989;37.941;999999
29/09/2008;07:30:00;1.00;21.585;38.357;999999
07/10/2008;07:30:00;50.00;16.455;37.958;999999
07/10/2008;07:30:00;1.00;17.864;999999;999999
14/10/2008;07:30:00;50.00;15.607;999999;6.07
14/10/2008;07:30:00;1.00;20.265;999999;5.54
21/10/2008;07:30:00;50.00;18.838;999999;5.74
21/10/2008;07:30:00;1.00;20.124;999999;5.21
28/10/2008;07:30:00;50.00;15.782;37.939;5.87
28/10/2008;07:30:00;1.00;21.640;38.356;5.66
06/11/2008;07:30:00;50.00;18.829;38.129;5.17
06/11/2008;07:30:00;1.00;999999;999999;5.07
10/11/2008;07:30:00;50.00;18.705;38.078;999999
10/11/2008;07:30:00;1.00;18.671;38.001;999999
20/11/2008;07:30:00;50.00;18.445;38.122;4.78
20/11/2008;07:30:00;1.00;18.453;38.116;4.85
25/11/2008;07:30:00;50.00;17.947;38.098;4.97
25/11/2008;07:30:00;1.00;17.959;38.094;4.90
02/12/2008;07:30:00;50.00;16.716;38.068;999999
02/12/2008;07:30:00;1.00;16.686;38.065;999999
09/12/2008;07:30:00;50.00;16.233;38.066;5.37
09/12/2008;07:30:00;1.00;16.255;38.062;5.48
17/12/2008;07:30:00;50.00;15.401;37.544;999999
17/12/2008;07:30:00;1.00;15.206;37.438;999999
22/12/2008;07:30:00;50.00;15.686;37.877;5.53
22/12/2008;07:30:00;1.00;15.207;37.621;5.59
06/01/2009;09:00:00;50.00;14.627;38.035;5.27
06/01/2009;09:00:00;1.00;14.573;38.036;5.29
14/01/2009;09:00:00;50.00;14.346;38.059;5.25
14/01/2009;09:00:00;1.00;14.361;38.056;5.22
22/01/2009;09:00:00;50.00;999999;999999;5.35
22/01/2009;09:00:00;1.00;999999;999999;5.19
27/01/2009;09:00:00;50.00;13.938;38.017;5.22
27/01/2009;09:00:00;1.00;13.937;38.019;5.27
03/02/2009;09:00:00;50.00;13.873;38.002;5.41
03/02/2009;09:00:00;1.00;13.869;37.988;5.40
10/02/2009;09:00:00;50.00;13.925;38.001;5.08
10/02/2009;09:00:00;1.00;13.122;37.510;5.31
17/02/2009;09:00:00;50.00;13.648;37.969;4.34
17/02/2009;09:00:00;1.00;13.645;37.964;4.40
24/02/2009;09:00:00;50.00;13.555;37.944;4.83
24/02/2009;09:00:00;1.00;13.475;37.900;4.90
03/03/2009;09:00:00;50.00;13.609;38.026;4.89
03/03/2009;09:00:00;1.00;13.594;37.921;4.96
10/03/2009;09:00:00;50.00;13.712;37.999;4.79
10/03/2009;09:00:00;1.00;13.712;37.987;4.88
17/03/2009;09:00:00;50.00;13.893;38.016;4.79
17/03/2009;09:00:00;1.00;14.099;37.945;4.88
23/03/2009;09:00:00;50.00;13.861;38.022;4.78
23/03/2009;09:00:00;1.00;14.026;37.998;4.90
31/03/2009;09:00:00;50.00;13.950;37.986;5.06
31/03/2009;09:00:00;1.00;14.067;37.943;5.09
07/04/2009;09:00:00;50.00;13.947;37.949;4.76
07/04/2009;09:00:00;1.00;15.154;37.590;4.96
14/04/2009;09:00:00;50.00;14.112;37.999;4.86
14/04/2009;09:00:00;1.00;15.020;37.673;4.88
21/04/2009;09:00:00;50.00;14.026;37.995;4.90
21/04/2009;09:00:00;1.00;15.273;37.598;5.21
28/04/2009;09:00:00;50.00;15.100;37.780;4.28
28/04/2009;09:00:00;1.00;15.169;37.508;4.21
05/05/2009;09:00:00;50.00;14.349;37.916;4.28
05/05/2009;09:00:00;1.00;16.713;37.344;4.21
12/05/2009;09:00:00;50.00;15.740;37.704;4.28
12/05/2009;09:00:00;1.00;17.631;37.093;4.21
19/05/2009;09:00:00;50.00;14.348;37.952;4.86
19/05/2009;09:00:00;1.00;19.893;37.421;4.89
26/05/2009;09:00:00;50.00;15.106;37.866;4.86
26/05/2009;09:00:00;1.00;22.097;36.844;4.84
02/06/2009;09:00:00;50.00;15.210;37.875;4.86
02/06/2009;09:00:00;1.00;20.865;37.536;4.89
09/06/2009;09:00:00;50.00;14.703;37.919;4.82
09/06/2009;09:00:00;1.00;18.274;37.603;4.45
16/06/2009;09:00:00;50.00;15.250;37.876;4.86
16/06/2009;09:00:00;1.00;22.843;37.634;4.90
23/06/2009;09:00:00;50.00;15.241;37.849;5.99
23/06/2009;09:00:00;1.00;22.756;37.751;5.24
30/06/2009;09:00:00;50.00;14.363;37.935;5.36
30/06/2009;09:00:00;1.00;23.151;37.683;4.61
07/07/2009;09:00:00;50.00;14.441;37.936;5.46
07/07/2009;09:00:00;1.00;25.245;37.642;4.60
13/07/2009;09:00:00;50.00;14.709;37.943;5.17
13/07/2009;09:00:00;1.00;24.030;37.838;4.40
21/07/2009;09:00:00;50.00;15.537;37.876;5.26
21/07/2009;09:00:00;1.00;22.920;37.827;4.60
28/07/2009;09:00:00;50.00;999999;999999;999999
28/07/2009;09:00:00;1.00;999999;999999;999999
04/08/2009;09:00:00;50.00;999999;999999;5.46
04/08/2009;09:00:00;1.00;999999;999999;4.59
11/08/2009;09:00:00;50.00;14.907;37.844;5.26
11/08/2009;09:00:00;1.00;24.600;37.990;4.31
18/08/2009;09:00:00;50.00;15.281;37.818;4.93
18/08/2009;09:00:00;1.00;26.282;37.976;4.01
25/08/2009;09:00:00;50.00;14.809;37.932;5.27
25/08/2009;09:00:00;1.00;26.913;38.001;4.26
01/09/2009;09:00:00;50.00;15.225;37.925;5.46
01/09/2009;09:00:00;1.00;26.661;38.080;4.59
08/09/2009;09:00:00;50.00;14.714;37.938;5.41
08/09/2009;09:00:00;1.00;24.181;38.172;999999
24/09/2009;09:00:00;50.00;16.765;37.935;5.80
24/09/2009;09:00:00;1.00;23.528;38.000;4.58
29/09/2009;09:00:00;50.00;18.604;37.953;999999
29/09/2009;09:00:00;1.00;23.141;37.992;999999
06/10/2009;09:00:00;50.00;16.520;37.871;999999
06/10/2009;09:00:00;1.00;22.999;38.054;999999
13/10/2009;09:00:00;50.00;22.405;38.106;999999
13/10/2009;09:00:00;1.00;22.800;38.083;999999
20/10/2009;09:00:00;50.00;21.144;38.105;4.39
20/10/2009;09:00:00;1.00;21.148;38.097;4.38
29/10/2009;09:00:00;50.00;999999;999999;999999
29/10/2009;09:00:00;1.00;999999;999999;999999
05/11/2009;09:00:00;50.00;16.296;37.909;4.63
05/11/2009;09:00:00;1.00;18.967;38.055;4.47
10/11/2009;09:00:00;50.00;18.608;38.005;4.63
10/11/2009;09:00:00;1.00;18.585;38.006;4.49
17/11/2009;09:00:00;50.00;18.044;37.979;4.65
17/11/2009;09:00:00;1.00;18.098;37.987;4.52
24/11/2009;09:00:00;50.00;17.552;38.007;4.61
24/11/2009;09:00:00;1.00;17.591;37.989;4.54
01/12/2009;09:00:00;50.00;17.209;38.011;4.60
01/12/2009;09:00:00;1.00;17.049;37.901;4.64
08/12/2009;09:00:00;50.00;16.767;37.943;999999
08/12/2009;09:00:00;1.00;16.744;37.917;999999
15/12/2009;09:00:00;50.00;15.978;37.965;4.74
15/12/2009;09:00:00;1.00;15.988;37.971;4.56
22/12/2009;09:00:00;50.00;14.814;38.010;999999
22/12/2009;09:00:00;1.00;14.512;37.862;999999
05/01/2010;09:00:00;50.00;14.268;37.892;4.97
05/01/2010;09:00:00;1.00;14.215;37.854;5.01
12/01/2010;09:00:00;50.00;14.042;37.889;4.84
12/01/2010;09:00:00;1.00;13.997;37.878;4.96
19/01/2010;09:00:00;50.00;13.747;37.961;4.92
19/01/2010;09:00:00;1.00;13.634;37.867;4.95
25/01/2010;09:00:00;50.00;13.334;37.869;5.87
25/01/2010;09:00:00;1.00;13.067;37.715;5.85
02/02/2010;09:00:00;50.00;13.259;37.933;4.79
02/02/2010;09:00:00;1.00;13.217;37.941;4.82
11/02/2010;09:00:00;50.00;13.215;37.921;999999
11/02/2010;09:00:00;1.00;13.201;37.918;999999
16/02/2010;09:00:00;50.00;13.238;37.956;5.75
16/02/2010;09:00:00;1.00;13.203;37.957;5.52
23/02/2010;09:00:00;50.00;13.166;37.897;4.91
23/02/2010;09:00:00;1.00;12.901;37.280;4.99
02/03/2010;09:00:00;50.00;13.145;37.842;5.83
02/03/2010;09:00:00;1.00;13.136;37.812;5.78
09/03/2010;09:00:00;50.00;12.814;37.635;4.55
09/03/2010;09:00:00;1.00;12.514;37.502;4.53
16/03/2010;09:00:00;50.00;13.145;37.978;5.51
16/03/2010;09:00:00;1.00;13.151;37.916;5.54
23/03/2010;09:00:00;50.00;13.234;37.899;4.91
23/03/2010;09:00:00;1.00;13.267;37.863;4.99
30/03/2010;09:00:00;50.00;13.413;37.898;4.91
